cbench-consumer-tiff2rgba/tif_read/TIFFStartStrip,11120.660156,11670.911133
cbench-consumer-tiff2rgba/tif_read/TIFFFillStrip,17360.251953,21973.132812
cbench-consumer-tiff2rgba/tif_read/TIFFSeek,5769.897949,6539.898438
cbench-consumer-tiff2rgba/tif_predict/horAcc8,7673.979004,7277.355469
cbench-consumer-tiff2rgba/tif_predict/PredictorDecodeRow,16447.099609,14880.788086
cbench-consumer-tiff2rgba/tif_read/TIFFReadScanline,27039.365234,26528.910156
cbench-consumer-tiff2rgba/tiffmedian/get_histogram,2040840.625000,26173.693359
cbench-consumer-tiff2rgba/tiffmedian/largest_box,7520.765625,17449.812500
cbench-consumer-tiff2rgba/tiffmedian/map_colortable,894796.125000,73759.898438
cbench-consumer-tiff2rgba/tif_strip/_TIFFDefaultStripSize,11038.030273,11752.938477
cbench-consumer-tiff2rgba/tif_write/TIFFSetupStrips,27708.718750,33711.824219
cbench-consumer-tiff2rgba/tif_write/TIFFWriteCheck,22509.017578,23614.142578
cbench-consumer-tiff2rgba/tif_write/TIFFWriteBufferSetup,11680.389648,15489.973633
cbench-consumer-tiff2rgba/tif_write/TIFFFlushData1,10331.443359,10692.399414
cbench-consumer-tiff2rgba/tif_flush/TIFFFlushData,15660.058594,14073.484375
cbench-consumer-tiff2rgba/tif_dumpmode/DumpModeEncode,10868.558594,11012.828125
cbench-consumer-tiff2rgba/tif_write/TIFFAppendToStrip,17804.958984,21608.388672
cbench-consumer-tiff2rgba/tif_write/TIFFGrowStrips,27592.068359,25375.916016
cbench-consumer-tiff2rgba/tiffmedian/quant,2873089.500000,1872700.500000
cbench-consumer-tiff2rgba/tif_lzw/LZWCleanup,16976.310547,22412.242188
cbench-consumer-tiff2rgba/tif_close/TIFFClose,41242.949219,46097.144531
cbench-consumer-tiff2rgba/tif_dirwrite/TIFFLinkDirectory,21933.281250,22338.302734
cbench-consumer-tiff2rgba/tif_dirwrite/TIFFSetupShortLong,5456.471191,5911.292969
cbench-consumer-tiff2rgba/tif_dirwrite/TIFFWriteShortArray,5619.892090,7150.019043
cbench-consumer-tiff2rgba/tif_dirwrite/TIFFWritePerSampleShorts,16779.414062,20733.035156
cbench-consumer-tiff2rgba/tif_dirwrite/TIFFWriteData,16231.386719,16593.974609
cbench-consumer-tiff2rgba/tif_dirwrite/TIFFWriteLongArray,10887.101562,8878.811523
cbench-consumer-tiff2rgba/tif_dirwrite/TIFFWriteRationalArray,21817.414062,19223.480469
cbench-consumer-tiff2rgba/tif_dirwrite/TIFFWriteShortTable,21866.214844,20545.025391
cbench-consumer-tiff2rgba/tif_flush/TIFFFlush,16518.072266,17559.037109
cbench-consumer-tiff2rgba/ctuning-rtl/main,1577366.000000,2413610.500000
cbench-automotive-bitcount/bitcnt_1/bit_count,5397.032227,7039.618164
cbench-automotive-bitcount/bitcnt_4/ntbl_bitcnt,9775.941406,14327.100586
cbench-automotive-bitcount/bitcnts/bit_shifter,5594.312500,8494.186523
polybench-cpu-cholesky/cholesky/init_array,37238.000000,24399.310547
polybench-cpu-cholesky/cholesky/kernel_cholesky,11885.959961,16387.109375
polybench-cpu-cholesky/cholesky/print_array,1493428.000000,38819.910156
cbench-office-stringsearch2/fgg_search/local_strncmp,5551.359863,14885.869141
cbench-office-stringsearch2/fgg_search/strsearch2,232449.968750,7717.503906
polybench-cpu-seidel-2d/seidel-2d/init_array,41964.000000,33478.070312
polybench-cpu-seidel-2d/seidel-2d/kernel_seidel_2d,81113.351562,71274.882812
polybench-cpu-seidel-2d/seidel-2d/print_array,1592451.000000,1493331.875000
polybench-cpu-seidel-2d/seidel-2d/main,828840704.000000,206464976.000000
polybench-cpu-lu/lu/init_array,40528.000000,30381.943359
polybench-cpu-lu/lu/kernel_lu,18990.917969,25178.294922
polybench-cpu-lu/lu/print_array,1431235.000000,1493331.875000
polybench-cpu-jacobi-2d-imper/jacobi-2d-imper/init_array,21240.000000,6266.458496
polybench-cpu-jacobi-2d-imper/jacobi-2d-imper/kernel_jacobi_2d_imper,49898.121094,11022.431641
polybench-cpu-jacobi-2d-imper/jacobi-2d-imper/print_array,1614826.000000,176867.921875
polybench-cpu-syrk/syrk/init_array,51264.000000,63428.265625
polybench-cpu-syrk/syrk/kernel_syrk,47345.667969,32159.824219
polybench-cpu-syrk/syrk/print_array,1396329.000000,1493331.875000
cbench-bzip2/bzip2/copyFileName,6084.084473,16440.958984
cbench-bzip2/bzip2/addFlagsFromEnvVar,6327.442383,13607.331055
cbench-bzip2/bzip2/myMalloc,5400.230957,18894.267578
cbench-bzip2/bzip2/snocString,14030.533203,33959.218750
cbench-bzip2/bzip2/hasSuffix,5844.711426,12562.923828
cbench-bzip2/bzip2/mapSuffix,12797.692383,26948.091797
cbench-bzip2/bzip2/fileExists,20132.941406,47676.046875
cbench-bzip2/bzip2/saveInputFileMetaInfo,16226.615234,22643.712891
cbench-bzip2/bzip2/fopen_output_safely,41109.210938,102520.000000
cbench-bzip2/bzlib/BZ2_bzDecompressInit,17955.673828,65120.699219
cbench-bzip2/bzip2/myfeof,5906.762207,7130.163086
cbench-bzip2/decompress/makeMaps_d,8484.557617,13536.892578
cbench-bzip2/bzlib/BZ2_bzReadGetUnused,5878.096191,6234.954102
cbench-bzip2/bzlib/default_bzfree,11065.932617,173285.281250
cbench-bzip2/bzlib/BZ2_bzDecompressEnd,17348.730469,21911.277344
cbench-bzip2/bzlib/BZ2_bzReadClose,11577.192383,10305.320312
cbench-bzip2/bzip2/applySavedFileAttrToOutputFile,22810.941406,29545.955078
cbench-bzip2/bzip2/applySavedTimeInfoToOutputFile,15770.038086,22643.712891
cbench-bzip2/ctuning-rtl/main,810282.000000,1158281.625000
cbench-consumer-tiff2dither/tif_open/_TIFFgetMode,10147.355469,5213.112305
cbench-consumer-tiff2dither/tif_open/TIFFInitOrder,5612.827637,6450.657715
cbench-consumer-tiff2dither/tif_dirinfo/_TIFFMergeFieldInfo,423112.906250,355901.625000
cbench-consumer-tiff2dither/tif_dirinfo/_TIFFSetupFieldInfo,12806.993164,12552.193359
cbench-consumer-tiff2dither/tif_dirinfo/_TIFFFindFieldInfo,5415.376953,5999.608887
cbench-consumer-tiff2dither/tif_dir/OkToChangeTag,10643.964844,12140.076172
cbench-consumer-tiff2dither/tif_compress/TIFFFindCODEC,5390.682617,7505.027344
cbench-consumer-tiff2dither/tif_compress/TIFFSetCompressionScheme,21869.222656,22643.712891
cbench-consumer-tiff2dither/tif_dirinfo/_TIFFFieldWithTag,10666.540039,8971.075195
cbench-consumer-tiff2dither/tif_dir/TIFFVSetField,15962.102539,22643.712891
cbench-consumer-tiff2dither/tif_dir/TIFFDefaultDirectory,22017.144531,26035.574219
cbench-consumer-tiff2dither/tif_unix/TIFFFdOpen,23488.679688,12814.712891
cbench-consumer-tiff2dither/tif_unix/TIFFOpen,1440804.250000,51198.808594
cbench-consumer-tiff2dither/tif_dirread/CheckMalloc,10734.181641,10770.465820
cbench-consumer-tiff2dither/tif_dirread/CheckDirCount,5365.707031,5675.777832
cbench-consumer-tiff2dither/tif_dir/TIFFReassignTagToIgnore,5427.503418,6090.928223
cbench-consumer-tiff2dither/tif_dirinfo/tagCompare,5358.320312,6292.286621
cbench-consumer-tiff2dither/tif_lzw/TIFFInitLZW,16625.279297,18836.498047
cbench-consumer-tiff2dither/tif_predict/PredictorVSetField,10674.870117,14230.553711
cbench-consumer-tiff2dither/tif_strip/TIFFNumberOfStrips,5587.915039,6258.688477
cbench-consumer-tiff2dither/tif_dirread/TIFFFetchLongArray,5379.058594,12639.161133
cbench-consumer-tiff2dither/tif_dirread/TIFFFetchStripThing,21654.138672,27148.675781
cbench-consumer-tiff2dither/tif_dirread/TIFFFetchData,16278.854492,17108.384766
cbench-consumer-tiff2dither/tif_dirread/cvtRational,5391.109375,5675.885742
cbench-consumer-tiff2dither/tif_dirread/TIFFFetchRational,16228.615234,18238.617188
cbench-consumer-tiff2dither/tif_dirread/TIFFFetchString,10770.235352,11848.869141
cbench-consumer-tiff2dither/tif_dir/_TIFFsetByteArray,16297.513672,15356.434570
cbench-consumer-tiff2dither/tif_tile/TIFFTileRowSize,5415.285645,5983.129883
cbench-consumer-tiff2dither/tif_tile/TIFFVTileSize,10904.574219,9748.083008
cbench-consumer-tiff2dither/tif_strip/TIFFScanlineSize,5415.967285,5257.873535
cbench-consumer-tiff2dither/tif_predict/PredictorVGetField,10805.916016,13818.253906
cbench-consumer-tiff2dither/tif_dir/TIFFVGetField,15167.120117,12990.522461
cbench-consumer-tiff2dither/tif_dir/setExtraSamples,11010.617188,21116.810547
cbench-consumer-tiff2dither/tif_strip/_TIFFDefaultStripSize,5564.358398,11752.938477
cbench-consumer-tiff2dither/tif_getimage/makebwmap,15463.173828,9607.822266
cbench-consumer-tiff2dither/tif_getimage/setupMap,24648.259766,12626.799805
cbench-consumer-tiff2dither/tif_getimage/buildMap,10965.451172,8214.887695
cbench-consumer-tiff2dither/tif_strip/TIFFVStripSize,10933.387695,7127.416504
cbench-consumer-tiff2dither/tif_strip/TIFFStripSize,10843.634766,15268.699219
cbench-consumer-tiff2dither/tif_getimage/setorientation,5799.093262,6919.219238
cbench-consumer-tiff2dither/tif_strip/TIFFComputeStrip,5478.841309,6118.699219
cbench-consumer-tiff2dither/tif_read/TIFFCheckRead,5491.134277,6396.900391
cbench-consumer-tiff2dither/tif_read/TIFFReadBufferSetup,11776.669922,13928.252930
cbench-consumer-tiff2dither/tif_read/TIFFReadRawStrip1,18411.001953,16433.998047
cbench-consumer-tiff2dither/tif_lzw/LZWSetupDecode,19157.833984,13222.908203
cbench-consumer-tiff2dither/tif_predict/PredictorSetup,5692.837891,9592.057617
cbench-consumer-tiff2dither/tif_predict/PredictorSetupDecode,17723.513672,15661.343750
cbench-consumer-tiff2dither/tif_lzw/LZWPreDecode,12510.821289,7398.614746
cbench-consumer-tiff2dither/tif_read/TIFFStartStrip,17248.376953,11670.911133
cbench-consumer-tiff2dither/tif_read/TIFFFillStrip,23044.162109,21973.132812
cbench-consumer-tiff2dither/tif_read/TIFFReadEncodedStrip,36735.304688,7322.928223
cbench-consumer-tiff2dither/tif_getimage/putgreytile,226004.140625,14388.937500
cbench-consumer-tiff2dither/tif_getimage/gtStripContig,58527.582031,11835.317383
cbench-consumer-tiff2dither/tif_getimage/TIFFRGBAImageGet,11208.860352,7168.467285
cbench-consumer-tiff2dither/tif_getimage/TIFFRGBAImageEnd,11170.593750,100846.289062
cbench-consumer-tiff2dither/tif_getimage/TIFFReadRGBAImage,23037.455078,11326.764648
cbench-consumer-tiff2dither/tif_write/TIFFSetupStrips,32561.427734,33711.824219
cbench-consumer-tiff2dither/tif_write/TIFFWriteCheck,21840.458984,23614.142578
cbench-consumer-tiff2dither/tif_write/TIFFWriteBufferSetup,11295.018555,15489.973633
cbench-consumer-tiff2dither/tif_packbits/PackBitsPreEncode,10809.846680,11536.007812
cbench-consumer-tiff2dither/tif_packbits/PackBitsEncodeChunk,68194.882812,13390.595703
cbench-consumer-tiff2dither/tif_write/TIFFAppendToStrip,17177.748047,21608.388672
cbench-consumer-tiff2dither/tif_write/TIFFWriteEncodedStrip,28192.970703,23629.957031
cbench-consumer-tiff2dither/tiff2rgba/cvt_whole_image,1813921.375000,12113.187500
cbench-consumer-tiff2dither/tiff2rgba/tiffcvt,129882.093750,62080.203125
cbench-consumer-tiff2dither/tif_dirwrite/TIFFLinkDirectory,21514.564453,22338.302734
cbench-consumer-tiff2dither/tif_dirwrite/TIFFSetupShortLong,5392.881348,5911.292969
cbench-consumer-tiff2dither/tif_dirwrite/TIFFWriteData,16183.511719,16593.974609
cbench-consumer-tiff2dither/tif_dirwrite/TIFFWriteShortArray,8183.414062,7150.019043
cbench-consumer-tiff2dither/tif_dirwrite/TIFFWritePerSampleShorts,16593.875000,20733.035156
cbench-consumer-tiff2dither/tif_dirwrite/TIFFWriteLongArray,10624.018555,8878.811523
cbench-consumer-tiff2dither/tif_dirwrite/TIFFWriteRationalArray,21764.470703,19223.480469
cbench-consumer-tiff2dither/tif_dirwrite/TIFFWriteByteArray,10831.301758,10952.603516
cbench-consumer-tiff2dither/tif_lzw/LZWCleanup,16294.869141,22412.242188
cbench-consumer-tiff2dither/tif_close/TIFFClose,43409.695312,46097.144531
cbench-consumer-tiff2dither/tif_flush/TIFFFlushData,5557.224121,14073.484375
cbench-consumer-tiff2dither/tif_flush/TIFFFlush,10916.625000,17559.037109
cbench-consumer-tiff2dither/ctuning-rtl/main,3684314.000000,2413610.500000
